timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
169,1,0,3631705995.828984,3511144000.0,1.0,928695095.0481191,1345974.5902235238,0.0012644382700750692,66747.87840000002,3926940.6392694064,4398100.425390439,663652968.0365285,488522.20019609324,27495973.413792774,0,0,9972504026.586206,3790555095.048119,361860000,36186,49252.732367683006,52667.16,96.71636768300537,3511.144,49.45986663254844,358.0,16853.4912,2739.72602739726,25639786.824841432
170,1,0,3680870215.7475185,3546228000.0,1.0,928586127.0704783,1346132.5380161696,0.0012739961675947364,67413.9648,3926940.6392694064,4465514.390190439,667579908.6757978,493322.5817101061,27989295.99550288,0,0,9972010704.004498,3794056127.0704784,365470000,36547,49744.889186058324,53193.42000000001,97.69718605831547,3546.228,49.4597676199434,361.0,17021.8944,2739.72602739726,25654068.993214037
171,1,0,3730699996.2932005,3581606000.0,1.0,928433029.497028,1346354.5137737794,0.0012860197454223927,68087.57760000002,3926940.6392694064,4533601.96779044,671506849.3150672,498125.7903196807,28487421.785822563,0,0,9971512578.214178,3797553029.497028,369120000,36912,50241.180481635856,53724.09000000001,98.69648163584155,3581.6059999999998,49.45962656956739,365.0,17191.7088,2739.72602739726,25668520.97598664
172,1,0,3781204347.4930196,3617376000.0,1.0,928235803.4049368,1346640.5792738893,0.0013049468004365022,68766.83520000002,3926940.6392694064,4602368.802990439,675433789.9543365,502933.5665605361,28990355.3523831,0,0,9971009644.647617,3801045803.404937,372810000,37281,50742.9779039851,54260.64,99.71390398509244,3617.3759999999997,49.45942493364356,369.0,17363.4048,2739.72602739726,25683144.654759247
173,1,0,3832392401.347206,3653538000.0,1.0,928004453.1914234,1346976.2948886896,0.0013254991075690521,69453.6192,3926940.6392694064,4671822.422190439,679360730.5936059,507744.4719826596,29498099.824365757,0,0,9970501900.175634,3804534453.1914234,376530000,37653,51250.28448554768,54803.07000000001,100.75248554767614,3653.538,49.45916533820574,372.0,17536.9824,2739.72602739726,25697941.91113185
174,1,0,3884273413.480444,3689994000.0,1.0,927728987.32238,1347376.245737184,0.0013411530825546993,70147.9296,3926940.6392694064,4741970.351790439,683287671.2328752,512554.4379128696,30010654.262278628,0,0,9969989345.73772,3808018987.32238,380290000,38029,51761.72634821187,55349.91,101.81034821186665,3689.9939999999997,49.45886341268904,376.0,17711.9712,2739.72602739726,25712914.156304456
175,1,0,3936856764.8154354,3726842000.0,1.0,927409411.0233938,1347840.5385390862,0.001361801562506415,70847.88480000001,3926940.6392694064,4812818.236590439,687214611.8721446,517364.8230555135,30528019.08533414,0,0,9969471980.914665,3811499411.0233936,384090000,38409,52278.67523215707,55902.630000000005,102.8872321570615,3726.8419999999996,49.45850068475458,380.0,17888.841600000003,2739.72602739726,25728063.27187706
176,1,0,3990151963.2691245,3764082000.0,1.0,927045732.8973719,1348369.2935981273,0.001370699494138983,71555.36640000001,3926940.6392694064,4884373.602990439,691141552.5114139,522174.1316911782,31050193.217025317,0,0,9968949806.782974,3814975732.897372,387930000,38793,52801.13420249787,56461.229999999996,103.98620249787906,3764.082,49.45807964109286,384.0,18067.5936,2739.72602739726,25743391.139449667
177,1,0,4044168645.4718804,3801714000.0,1.0,926647963.0629133,1348948.090133686,0.0013960182335436913,72270.3744,3926940.6392694064,4956643.977390439,695068493.1506833,526980.8481279325,31577174.06515325,0,0,9968422825.934847,3818447963.0629134,391800000,39180,53329.10360586454,57025.71000000001,105.10760586453081,3801.714,49.457600112829574,387.0,18248.2272,2739.72602739726,25758899.640622273
178,1,0,4098916578.509956,3839640000.0,1.0,926206115.3136302,1349591.6074541516,0.00140027283532095,72992.90880000002,3926940.6392694064,5029636.88619044,698995433.7899526,531781.2973524629,32108955.36250571,0,0,9967891044.637495,3821916115.31363,395710000,39571,53861.20950723794,57594.600000000006,106.24950723793474,3839.64,49.457077607279274,391.0,18430.272,2739.72602739726,25774590.186594877
