timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
149,1,0,17795776220.37617,4409412000.0,1.0,748066317.2311406,1670974.8470252291,0.0016313362369924959,376712.3287671233,3515981.735159817,56130136.98630127,523881278.5388124,397138.00629031187,29995098.293988135,0,0,9970004901.706013,6150016317.23114,451950000,45195,62576.16596031372,66141.18000000001,844.3979603137115,4409.411999999999,49.650088751697204,201.0,21165.1776,2739.72602739726,26670927.686235137
150,1,0,18116989981.153957,4429110000.0,1.0,749548519.6876262,1667670.560567538,0.0016202326191525297,376712.3287671233,3515981.735159817,56506849.315068394,527397260.2739722,400491.607441469,30395589.901429605,0,0,9969604410.09857,6153508519.687626,453960000,45396,62848.58841794613,66436.65000000001,841.04841794612,4429.11,49.64878103355982,201.0,21259.728000000003,2739.72602739726,26689447.68820774
151,1,0,18444001650.313786,4448808000.0,1.0,751027354.9625902,1664386.77864443,0.0016435603188505162,376712.3287671233,3515981.735159817,56883561.643835515,530913242.009132,403858.78896305,30799448.690392654,0,0,9969200551.309607,6156997354.96259,455970000,45597,63121.03826078814,66732.12,837.7262607881394,4448.808,49.64750914577408,201.0,21354.2784,2739.72602739726,26708062.240580346
152,1,0,18776915880.101948,4468506000.0,1.0,752502809.5178642,1661123.366171775,0.001637439845161501,376712.3287671233,3515981.735159817,57260273.972602636,534429223.74429184,407239.50865301496,31206688.19904567,0,0,9968793311.800955,6160482809.517864,457980000,45798,63393.5152290091,67027.59000000001,834.4312290090866,4468.505999999999,49.646272288009754,201.0,21448.828800000003,2739.72602739726,26726771.34335295
153,1,0,19115839211.737785,4488204000.0,1.0,753974869.8581363,1657880.1893426843,0.0016368075217672445,376712.3287671233,3515981.735159817,57636986.30136976,537945205.4794517,410633.723655025,31617321.922700696,0,0,9968382678.0773,6163964869.858136,459990000,45999,63666.01906591153,67323.06,831.1630659115291,4488.204,49.645069678026125,201.0,21543.3792,2739.72602739726,26745574.996525556
154,1,0,19460880109.50965,4507902000.0,1.0,755443522.5316036,1654657.1156121602,0.0016474137460531725,376712.3287671233,3515981.735159817,58013698.63013688,541461187.2146115,414041.3904598319,32031363.313160527,0,0,9967968636.68684,6167443522.531604,462000000,46200,63938.549517886364,67618.53,827.9215178863647,4507.902,49.643900551217634,201.0,21637.9296,2739.72602739726,26764473.20009816
155,1,0,19812148995.486298,4527600000.0,1.0,756908754.1306239,1651454.0136819636,0.0016797508272543876,376712.3287671233,3515981.735159817,58390410.958904,544977168.9497714,417462.46490672015,32448825.778067246,0,0,9967551174.221933,6170918754.130624,464010000,46401,64211.10633436866,67914.00000000001,824.7063343686493,4527.599999999999,49.642764160172234,201.0,21732.480000000003,2739.72602739726,26783465.954070766
156,1,0,20169758284.854824,4547298000.0,1.0,758370551.292366,1648270.7534856999,0.0016681035001593425,376712.3287671233,3515981.735159817,58767123.28767112,548493150.6849313,420896.90218500455,32869722.68025225,0,0,9967130277.319748,6174390551.292366,466020000,46602,64483.68926779416,68209.47,821.5172677941603,4547.298,49.64165977424217,201.0,21827.0304,2739.72602739726,26802553.25844337
157,1,0,20533822421.89645,4566996000.0,1.0,759828900.6994575,1645107.2061741157,0.0016878798086664727,376712.3287671233,3515981.735159817,59143835.61643824,552009132.4200912,424344.6568355814,33294067.337087832,0,0,9966705932.662912,6177858900.699457,468030000,46803,64756.29807355668,68504.94,818.3540735566806,4566.996,49.640586679127026,201.0,21921.580800000003,2739.72602739726,26821735.113215975
158,1,0,20904457916.61168,4586694000.0,1.0,761283789.0806321,1641963.2441006037,0.0016910020174302966,376712.3287671233,3515981.735159817,59520547.94520536,555525114.155251,427805.6827525339,33721873.01984037,0,0,9966278126.98016,6181323789.080632,470040000,47004,65028.93250996599,68800.41,815.2165099659924,4586.6939999999995,49.63954417646805,201.0,22016.1312,2739.72602739726,26841011.51838858
