timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
33,1,0,304989805.36947966,1432368000.0,0.21292698899268878,633224002.0401065,1974024.983217286,0.003969417884993993,410958.90410958906,3515981.735159817,13561643.835616445,116027397.2602739,13405.190542852972,355039.0557855723,0,0,9999644960.944214,5679234002.040107,146010000,14601,3000.1579187130396,3135.6394069870635,1296.886511725976,1432.368,7.262982104829501,-15.0,1003.4046102358602,2739.72602739726,24942387.976673584
34,1,0,305142300.2721644,1430898000.0,0.213252307482549,637287356.6137918,1961438.5677472774,0.003912575968250693,410958.90410958906,3515981.735159817,13972602.739726035,119543378.99543372,13586.065584201315,368625.1213697736,0,0,9999631374.87863,5683147356.613791,145860000,14586,2986.9447363022655,3137.5422576496276,1280.3004786526385,1430.898,7.241256465746106,-15.0,1004.0135224478807,2739.72602739726,24940652.264168635
35,1,0,305294871.42230046,1429428000.0,0.21357834841789894,641350528.996673,1949012.1914384335,0.003914856240299589,410958.90410958906,3515981.735159817,14383561.643835625,123059360.73059353,13768.256388252097,382393.37775802566,0,0,9999617606.622242,5687060528.996673,145710000,14571,2974.0502928214155,3139.4469716392987,1264.0313211821165,1429.4279999999999,7.220183067619641,-15.0,1004.6230309245756,2739.72602739726,24938917.161172163
36,1,0,305447518.8580116,1427958000.0,0.21390511405658402,645413517.8708662,1936742.8251636082,0.003868097129838628,410958.90410958906,3515981.735159817,14794520.547945214,126575342.46575335,13951.765076237269,396345.1428342629,0,0,9999603654.857166,5690973517.870866,145560000,14556,2961.4665722467835,3141.3535530434656,1248.0710192033175,1427.9579999999999,7.199747245424202,-15.0,1005.2331369739089,2739.72602739726,24937182.66828174
37,1,0,305600242.6174406,1426488000.0,0.21423260666576976,649476321.9163634,1924627.5157679634,0.003822087112994128,410958.90410958906,3515981.735159817,15205479.452054804,130091324.20091316,14136.593772267668,410481.7366065306,0,0,9999589518.263393,5694886321.916364,145410000,14541,2949.185810711197,3143.2620059652636,1232.411804745933,1426.4879999999998,7.179934768125087,-15.0,1005.8438419088842,2739.72602739726,24935448.786096256
38,1,0,305753042.73874927,1425018000.0,0.21456082852199007,653538939.8110294,1912663.3837020355,0.0037925713496724605,410958.90410958906,3515981.735159817,15616438.356164394,133607305.93607298,14322.744603343423,424804.48120987404,0,0,9999575195.51879,5698798939.811029,145260000,14526,2937.200487051229,3145.172334523656,1217.0461525275732,1425.018,7.160731823644885,-15.0,1006.4551470475699,2739.72602739726,24933715.515215907
39,1,0,305905919.2601186,1423548000.0,0.21488978191119554,657611370.2305995,1900818.7154088845,0.0037132560191743707,410958.90410958906,3515981.735159817,16027397.260273984,137123287.6712328,14510.21969936443,439314.7009092385,0,0,9999560685.299091,5702711370.230599,145100000,14510,2925.503313765307,3147.0845428535185,1201.9667709117887,1423.548,7.1421250044279585,-16.0,1007.0670537131258,2739.72602739726,24931982.856242225
40,1,0,306058872.2197487,1421980000.0,0.2152343016215057,661683611.3327641,1889120.387132232,0.0036927052690187002,410958.90410958906,3515981.735159817,16438356.164383573,140639269.4063926,14699.53710489288,454014.2380141314,0,0,9999545985.761986,5706623611.332764,144940000,14494,2914.1644556996375,3149.0139563096773,1187.1304993899603,1421.98,7.124787165733788,-16.0,1007.6844660190967,2739.72602739726,24930250.81468085
41,1,0,306211901.6558585,1420412000.0,0.2155796358069761,665755661.780783,1877565.7072993831,0.0036509534164235213,410958.90410958906,3515981.735159817,16849315.06849316,144155251.14155242,14890.191250514763,468904.42926464614,0,0,9999531095.570736,5710535661.780783,144780000,14478,2903.101260487737,3150.945354139866,1172.5679063478713,1420.412,7.108022249660251,-16.0,1008.3025133247571,2739.72602739726,24928519.391166776
42,1,0,306365007.6066864,1418844000.0,0.21592578719484765,669827520.2357326,1866152.0499487573,0.0036250264361746415,410958.90410958906,3515981.735159817,17260273.97260275,147671232.87671223,15082.184320017168,483986.6135846633,0,0,9999516013.386415,5714447520.235733,144620000,14462,2892.307043400996,3152.878741086887,1158.2723023141084,1418.8439999999998,7.091817999473133,-16.0,1008.9211971478039,2739.72602739726,24926788.586336527
43,1,0,306518190.1104897,1417276000.0,0.2162727585244439,673899185.3565016,1854876.852742801,0.003570926183244331,410958.90410958906,3515981.735159817,17671232.87671234,151187214.61187205,15275.518500480519,499262.1320851438,0,0,9999500737.867914,5718359185.356502,144460000,14446,2881.7753228765223,3154.814121913323,1144.237200963199,1417.2759999999998,7.076162511527316,-16.0,1009.5405190122633,2739.72602739726,24925058.400828145
