timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
213,1,0,15581488659.974895,4216300000.0,1.0,995630296.8942797,1255486.101517026,0.0016033843081826845,376712.3287671233,3515981.735159817,80239726.027397,748904109.5890441,809926.6067156043,57673538.72218195,0,0,9942326461.277819,6371470296.8942795,425840000,42584,72150.87996495614,75893.4,473.7799649561439,4216.3,61.684359630135965,421.0,24285.888,2739.72602739726,26401392.326575533
214,1,0,15862734530.287441,4258400000.0,1.0,994456824.9790053,1256967.5913546355,0.0016002292223612688,376712.3287671233,3515981.735159817,80616438.35616413,752420091.324204,816165.97920139,58489704.701383345,0,0,9941510295.298616,6374546824.979006,430090000,43009,72867.653177395,76651.20000000001,474.8531773949809,4258.4,61.6795282525262,425.0,24528.384000000002,2739.72602739726,26423180.984548137
215,1,0,16149056888.559128,4300900000.0,1.0,993227147.8089861,1258523.7956468286,0.0016154742799174512,376712.3287671233,3515981.735159817,80993150.68493125,755936073.0593638,822371.2339462999,59312075.935329646,0,0,9940687924.06467,6377617147.808987,434390000,43439,73591.27429194583,77416.20000000001,475.97429194580394,4300.9,61.67468336104732,430.0,24773.184,2739.72602739726,26445214.44252074
216,1,0,16440547365.39762,4343900000.0,1.0,991951299.4620003,1260142.509695784,0.0016121219464260098,376712.3287671233,3515981.735159817,81369863.01369837,759452054.7945237,828542.4109128859,60140618.34624253,0,0,9939859381.653757,6380681299.462,438730000,43873,74323.45336955438,78190.20000000001,477.15336955436806,4343.9,61.66980691367303,434.0,25020.864,2739.72602739726,26467495.580493346
217,1,0,16737299245.343044,4387300000.0,1.0,990629319.2723174,1261824.1512559378,0.0016374776573478324,376712.3287671233,3515981.735159817,81746575.34246549,762968036.5296836,834674.2536098491,60975292.59985238,0,0,9939024707.400148,6383739319.272318,443110000,44311,75062.48135552504,78971.4,478.3813555250509,4387.3,61.6649142871918,438.0,25270.847999999998,2739.72602739726,26490026.70246595
218,1,0,17039407496.721485,4431100000.0,1.0,989251249.0122694,1263581.9274912393,0.001634705147332348,376712.3287671233,3515981.735159817,82123287.67123261,766484018.2648435,840764.3239750725,61816056.923827454,0,0,9938183943.076172,6386791249.01227,447540000,44754,75808.35875015538,79759.8,479.6587501553839,4431.099999999999,61.66000404911032,443.0,25523.136000000002,2739.72602739726,26512810.112438556
219,1,0,17346968802.037308,4475400000.0,1.0,987827131.0439062,1265403.592103283,0.0016325050743792302,376712.3287671233,3515981.735159817,82499999.99999973,770000000.0000033,846812.0322902341,62662868.95611769,0,0,9937337131.043882,6389837131.043906,452010000,45201,76562.79579749976,80557.20000000001,480.99579749974134,4475.4,61.65505820486998,447.0,25778.304,2739.72602739726,26535848.69041116
220,1,0,17660081588.914078,4520100000.0,1.0,986347012.4511732,1267302.4647721716,0.0016627089534416053,376712.3287671233,3515981.735159817,82876712.32876685,773515981.7351632,852812.6566600602,63515681.61277775,0,0,9936484318.387222,6392877012.451174,456530000,45653,77324.0834042019,81361.8,482.3834042018993,4520.099999999999,61.650091879829304,452.0,26035.776,2739.72602739726,26559144.740383767
221,1,0,17978846061.593975,4565300000.0,1.0,984820941.3346709,1269266.2671307405,0.001663448440488603,376712.3287671233,3515981.735159817,83253424.65753397,777031963.4703231,858765.1804293754,64374446.793207124,0,0,9935625553.206793,6395910941.334671,461090000,46109,78093.93194887009,82175.4,483.83194887009716,4565.3,61.645087082684704,456.0,26296.127999999997,2739.72602739726,26582701.14235637
222,1,0,18303364233.005745,4610900000.0,1.0,983238970.1452622,1271308.4386955965,0.0016637427634204963,376712.3287671233,3515981.735159817,83630136.9863011,780547945.205483,864665.2533356657,65239112.046542786,0,0,9934760887.953457,6398938970.145262,465700000,46570,78870.63230823116,82996.20000000001,485.3323082311351,4610.9,61.64005878947867,461.0,26558.784,2739.72602739726,26606520.200328976
