node_amount,node_network_revenue,node_incentive_revenue,node_profit,node_expenditures,node_apr,node_change_amount,network_resource_demand,network_resource_provision,network_resource_provision_max,network_resource_demand_supply_ratio,network_revenue,buyback_and_burn_revenue,foundation_revenue,foundation_expenditures,foundation_cash_reserves,token_circulating_supply,token_total_supply,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_staked_supply,token_incentives_vested,token_incentives_vested_cum,token_seller_vested,token_seller_vested_cum,emission_cap_utilization,dex_tokens,dex_usdc,dex_token_price,node_apr_error_cum,step_cost_data,simulation,subset,run,substep,timestep
5000,6000.000000000001,33783.78378378379,39293.78378378379,490.0,273.3612620734063,0.0,400080000.0,490000000.0,0,0.8163265306122449,8000.000000000001,80.00000000000001,1920.0000000000002,2739.72602739726,24999180.273972604,1559983354.1433208,9999983354.14332,16645.856679237993,16645.856679237993,0,0,50000000,6849315.068493151,6849315.068493151,3150684.9315068494,3150684.9315068494,0,509983354.14332074,2451060.3921568627,0.0048060007689350245,0.0,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,1,2
5000,6000.000000000001,33783.78378378379,39293.78378378379,490.0,273.3612620734063,0.0,400080000.0,490000000.0,0,0.8163265306122449,8000.000000000001,80.00000000000001,1920.0000000000002,2739.72602739726,24999180.273972604,1559983354.1433208,9999983354.14332,16645.856679237993,16645.856679237993,0,0,50000000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,509983354.14332074,2451060.3921568627,0.0048060007689350245,0.0,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,2,2
5000,6000.000000000001,33783.78378378379,39293.78378378379,490.0,273.3612620734063,0.0,400080000.0,490000000.0,0,0.8164897959183673,8000.000000000001,80.00000000000001,1920.0000000000002,2739.72602739726,24999180.273972604,1559983354.1433208,9999983354.14332,16645.856679237993,16645.856679237993,0,0,50000000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,509983354.14332074,2451060.3921568627,0.0048060007689350245,0.0,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,3,2
5000,6001.200000000001,33783.78378378379,39293.78378378379,490.0,273.3612620734063,0.0,400080000.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24999180.273972604,1559983354.1433208,9999983354.14332,16645.856679237993,16645.856679237993,0,0,50000000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,509983354.14332074,2451060.3921568627,0.0048060007689350245,0.0,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,4,2
5000,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,0.0,400080000.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24999180.273972604,1559983354.1433208,9999983354.14332,16645.856679237993,16645.856679237993,0,0,50000000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,516832669.21181387,2418577.7611664706,0.004742464124597246,0.0,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,5,2
5000,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,0.0,400080000.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24998360.93194521,1559983354.1433208,9999983354.14332,16645.856679237993,16645.856679237993,0,0,50000000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,516832669.21181387,2418577.7611664706,0.004742464124597246,0.0,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,6,2
5000,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,0.0,400080000.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24998360.93194521,1559983354.1433208,9999983354.14332,16645.856679237993,16645.856679237993,0,0,50000000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,519983354.14332074,2403923.106460573,0.004651259971871808,0.0,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,7,2
5000,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,0.0,400080000.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24998360.93194521,1559983354.1433208,9999983354.14332,17307.376881668064,33953.233560906054,0,0,50000000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,519966046.7664391,2404003.122460573,0.0046232309232690704,0.0,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,8,2
5250,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,250.0,400080000.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24998360.93194521,1559983354.1433208,9999983354.14332,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,517466046.7664391,2415617.4261307498,0.004645721468070797,0.0002403901185550194,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,9,2
5250,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,250.0,400080000.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24998360.93194521,1569966046.766439,9999966046.76644,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,517466046.7664391,2415617.4261307498,0.004645721468070797,0.0002403901185550194,"{'total_cost': 44.800753513929166, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0015694152811184462, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 296.66907440072595, 'decentralization_cost': 0.0}",0,0,1,10,2
